,age,job,marital,education,default,housing,loan,contact,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
15701,40,4,1,6,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15702,53,2,1,6,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15703,28,1,1,2,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15704,35,2,2,6,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15705,53,2,1,6,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15706,57,0,1,6,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15707,54,1,1,0,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15708,41,0,1,6,0,0,2,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15709,36,1,1,2,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15710,32,0,2,3,1,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15711,35,6,0,2,0,0,0,0,6.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15712,42,1,2,3,1,2,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15714,43,0,1,3,0,2,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15715,50,1,1,0,0,0,2,0,6.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15716,36,1,2,2,1,0,0,0,10.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15718,38,4,1,3,0,2,0,0,8.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15719,38,1,2,2,0,0,2,0,8.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15720,29,7,2,5,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15721,39,1,1,0,1,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15722,34,1,1,3,0,0,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15723,24,0,1,3,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15724,43,0,1,3,0,0,2,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15725,36,9,1,0,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15726,41,1,1,0,1,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15727,35,7,0,3,1,0,2,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15728,33,0,2,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15729,60,0,1,3,1,0,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15730,48,2,1,2,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15731,46,7,1,3,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15732,27,1,1,2,0,0,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15733,31,1,1,2,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15734,29,1,1,1,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15735,39,7,1,3,0,2,0,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15736,37,9,0,5,0,0,2,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15737,55,0,1,6,1,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15738,32,0,1,3,0,2,0,1,1.0,999.0,0.0,1.4,93.918,-42.7,44.2,5228.1,0
15739,32,0,1,3,0,0,0,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15740,46,7,1,3,1,0,2,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15741,32,7,1,3,1,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15742,29,7,1,3,1,0,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15743,44,0,2,2,0,0,0,0,11.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15744,39,9,2,5,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15745,46,4,1,6,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15746,44,3,1,0,1,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15747,27,1,2,3,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15748,32,0,0,2,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15749,45,0,1,6,1,0,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15750,34,1,1,1,0,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15751,26,1,2,2,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15752,29,9,1,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15753,34,1,1,1,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15755,30,0,2,3,0,0,2,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15756,24,0,2,5,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15757,38,1,1,0,1,2,0,0,7.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15758,36,1,2,2,1,2,0,0,8.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15759,44,1,1,2,1,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15760,32,0,2,3,1,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15761,44,1,1,2,1,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15762,44,0,2,2,0,2,2,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15763,47,7,0,2,1,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15764,44,0,1,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15765,24,8,2,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15766,47,9,1,5,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15767,39,0,1,6,0,2,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15768,39,9,2,5,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15769,41,9,0,3,0,2,0,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15770,41,9,0,3,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15771,31,0,2,3,0,0,0,0,6.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15772,40,6,1,3,0,2,0,0,7.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15773,24,1,2,2,0,0,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15775,24,1,2,2,0,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15776,22,1,2,2,0,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15777,38,2,1,5,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15778,27,1,2,2,0,2,2,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15779,37,0,2,3,0,0,0,0,15.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15780,56,9,1,5,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15781,43,0,1,3,0,0,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15782,39,0,1,6,0,0,0,1,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15783,40,6,1,3,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15785,40,6,1,3,0,2,0,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15786,27,1,2,2,0,0,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15787,41,9,2,6,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15789,55,0,1,6,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15790,43,1,1,3,1,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15791,28,9,1,2,0,2,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15792,43,1,1,3,1,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15793,43,7,1,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15794,40,1,2,2,1,2,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15795,29,0,2,6,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15796,43,7,1,3,0,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15797,32,2,1,3,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15798,19,8,2,2,1,2,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15799,40,0,1,6,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15800,39,6,1,3,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15801,51,1,1,0,1,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15802,24,1,2,2,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15803,35,9,1,5,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,55.3,5228.1,0
15804,48,7,0,3,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15805,37,1,1,2,1,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15806,31,7,2,3,0,0,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15807,47,3,0,0,1,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15808,59,2,1,6,1,0,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15810,32,7,1,0,1,0,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15811,22,1,2,7,1,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15812,56,3,0,0,1,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15814,31,1,2,0,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15815,38,2,1,6,1,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15816,26,1,2,2,0,2,2,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15817,39,0,2,6,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15818,31,1,2,0,1,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15819,36,9,1,7,1,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15820,52,1,0,2,1,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15821,35,1,1,0,1,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15822,32,7,1,6,0,0,0,1,10.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15823,33,0,1,2,0,2,2,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15824,28,1,0,2,0,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15825,35,2,2,6,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15826,39,1,1,1,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15827,44,0,2,2,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15828,30,0,2,3,0,2,0,1,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15829,49,0,1,6,1,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15830,36,1,2,1,1,2,0,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15831,49,0,1,6,1,2,0,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15832,39,1,1,1,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15833,27,1,2,2,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15834,35,1,1,0,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15835,37,4,1,6,0,2,0,0,8.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15836,24,1,1,2,0,0,0,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15837,24,1,1,2,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15839,27,0,2,3,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15840,33,1,1,1,1,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15841,26,0,1,6,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15842,44,0,2,2,0,2,2,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15843,48,1,1,1,1,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15844,30,9,2,6,0,2,2,0,7.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15845,23,7,2,3,0,2,2,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15846,25,7,2,3,0,2,2,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15847,37,0,2,3,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15849,27,9,2,3,0,2,0,0,11.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15851,44,0,2,2,0,2,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15852,41,9,1,7,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15853,44,1,1,2,1,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15854,22,7,1,3,1,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15855,29,0,1,3,0,0,0,1,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15856,32,0,1,3,0,2,0,1,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15857,35,7,1,3,0,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15858,25,1,1,2,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15859,54,5,1,0,1,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15860,42,3,0,0,0,2,0,0,9.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15861,32,1,1,2,1,2,0,0,9.0,999.0,0.0,1.4,93.918,-42.7,64.2,5228.1,0
15862,26,3,1,0,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15863,28,1,1,3,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15864,56,1,1,7,1,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15865,22,1,2,7,1,0,0,1,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15866,57,1,1,5,1,2,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15867,31,7,2,6,0,2,0,0,9.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15868,56,1,1,7,1,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15869,30,1,2,0,1,2,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15870,30,7,2,6,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15871,58,4,1,6,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15872,30,7,1,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15873,29,0,2,3,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15874,31,0,2,3,0,2,2,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15875,39,9,2,5,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15876,40,0,2,2,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15877,40,0,2,2,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15878,44,4,2,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15879,30,4,2,6,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15880,32,9,2,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15881,42,1,1,0,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15883,33,0,2,6,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15884,26,0,2,6,0,2,0,0,9.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15885,46,1,0,2,1,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15886,41,2,0,3,1,2,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15887,31,7,0,3,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15888,37,0,2,3,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15889,26,7,2,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15890,29,0,2,6,0,0,2,1,8.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15891,29,0,1,2,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15892,26,7,2,3,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15894,27,0,2,3,1,0,0,0,6.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15895,33,7,1,3,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15898,55,0,1,3,0,0,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15899,46,7,1,3,0,0,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15900,25,2,2,5,0,2,0,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15902,50,2,1,2,1,0,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15904,47,1,1,1,0,0,2,0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15905,30,7,1,3,0,2,2,1,9.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15906,48,0,0,6,0,0,2,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15907,37,0,1,3,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15908,46,7,1,3,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15909,58,0,0,6,0,2,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15910,31,1,1,2,0,2,2,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15911,42,1,1,0,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15912,28,9,2,5,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15913,30,4,1,6,0,0,2,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15914,39,9,2,5,0,0,2,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15915,35,7,0,3,1,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15916,46,10,1,2,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15917,57,0,1,6,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15918,43,0,1,3,0,2,0,1,10.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15919,43,0,1,3,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15920,22,1,2,7,1,1,1,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15922,22,8,2,6,0,2,0,1,12.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15923,46,4,1,6,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15924,43,1,1,2,1,2,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15925,30,1,2,2,0,0,2,0,11.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15926,35,0,1,7,1,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15927,32,0,1,3,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15929,33,1,1,2,0,0,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15930,39,0,1,6,0,2,0,0,15.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15931,33,1,1,7,0,0,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15932,35,1,2,0,1,0,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15933,29,0,1,3,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15934,57,1,1,0,1,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15935,41,0,1,6,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15936,30,1,2,2,0,2,2,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15937,49,0,1,6,1,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15938,37,9,0,5,1,2,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15939,30,1,1,1,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15940,49,4,1,6,0,0,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15941,32,1,1,0,0,2,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15942,25,0,2,2,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15944,38,3,1,7,1,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15945,36,1,2,1,1,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15946,26,0,2,7,0,0,2,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15947,29,1,1,7,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15948,33,0,0,3,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15949,27,1,2,2,1,2,0,1,31.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15950,55,9,1,5,1,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15951,39,4,1,6,1,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1
15952,35,2,2,6,0,2,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15953,27,0,2,6,0,2,2,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15954,46,3,1,0,1,2,0,0,20.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15955,36,7,1,3,0,2,2,0,7.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15956,37,1,2,2,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15957,28,9,1,2,0,2,0,1,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15958,27,0,2,6,0,0,0,1,9.0,999.0,0.0,1.4,93.918,-42.7,75.3,5228.1,0
15959,23,0,2,3,0,2,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15960,36,0,1,6,0,2,0,0,10.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15961,32,7,1,0,1,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15962,25,3,2,2,0,2,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15963,32,0,1,3,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15964,32,1,1,0,1,0,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15965,30,0,2,3,0,0,0,1,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15966,27,9,2,5,0,0,0,0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15967,32,1,1,0,1,2,2,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15968,55,9,1,5,1,0,0,0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15969,24,0,2,3,0,2,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15970,43,0,1,3,0,2,0,0,28.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15971,36,1,1,3,1,2,0,0,5.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15972,30,4,2,6,0,0,2,1,11.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
15973,33,0,1,6,0,0,0,0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0
